,Month,City,Continent,Breakfast_Basket_USD
1885,2025-11,Brussels,Europe,10.76
1886,2025-12,Brussels,Europe,10.64
1887,2026-01,Brussels,Europe,10.74
1888,2026-02,Brussels,Europe,11.09
1889,2026-03,Brussels,Europe,10.86
1890,2025-10,Brussels,Europe,10.49
1891,2025-11,Brussels,Europe,10.76
1892,2025-12,Brussels,Europe,10.64
1893,2026-01,Brussels,Europe,10.74
1894,2026-02,Brussels,Europe,11.09
1895,2026-03,Brussels,Europe,10.86
1896,2025-10,Brussels,Europe,10.49
1897,2025-11,Brussels,Europe,10.76
1898,2025-12,Brussels,Europe,10.64
1899,2026-01,Brussels,Europe,10.74
1900,2026-02,Brussels,Europe,11.09
1901,2026-03,Brussels,Europe,10.86
1902,2025-10,Brussels,Europe,10.49
1903,2025-11,Brussels,Europe,10.76
1904,2025-12,Brussels,Europe,10.64
1905,2026-01,Brussels,Europe,10.74
1906,2026-02,Brussels,Europe,11.09
1907,2026-03,Brussels,Europe,10.86
1908,2025-10,Brussels,Europe,10.49
1909,2025-11,Brussels,Europe,10.76
1910,2025-12,Brussels,Europe,10.64
1911,2026-01,Brussels,Europe,10.74
1912,2026-02,Brussels,Europe,11.09
1913,2026-03,Brussels,Europe,10.86
1914,2025-10,Brussels,Europe,10.49
1915,2025-11,Brussels,Europe,10.76
1916,2025-12,Brussels,Europe,10.64
1917,2026-01,Brussels,Europe,10.74
1918,2026-02,Brussels,Europe,11.09
1919,2026-03,Brussels,Europe,10.86
1920,2025-10,Brussels,Europe,10.49
1921,2025-11,Brussels,Europe,10.76
1922,2025-12,Brussels,Europe,10.64
1923,2026-01,Brussels,Europe,10.74
1924,2026-02,Brussels,Europe,11.09
1925,2026-03,Brussels,Europe,10.86
1926,2025-10,Brussels,Europe,10.49
1927,2025-11,Brussels,Europe,10.76
1928,2025-12,Brussels,Europe,10.64
1929,2026-01,Brussels,Europe,10.74
1930,2026-02,Brussels,Europe,11.09
1931,2026-03,Brussels,Europe,10.86
1932,2025-10,Stockholm,Europe,13.24
1933,2025-11,Stockholm,Europe,13.14
1934,2025-12,Stockholm,Europe,13.46
1935,2026-01,Stockholm,Europe,13.14
1936,2026-02,Stockholm,Europe,13.34
1937,2026-03,Stockholm,Europe,13.45
1938,2025-10,Stockholm,Europe,13.24
1939,2025-11,Stockholm,Europe,13.14
1940,2025-12,Stockholm,Europe,13.46
1941,2026-01,Stockholm,Europe,13.14
1942,2026-02,Stockholm,Europe,13.34
1943,2026-03,Stockholm,Europe,13.45
1944,2025-10,Stockholm,Europe,13.24
1945,2025-11,Stockholm,Europe,13.14
1946,2025-12,Stockholm,Europe,13.46
1947,2026-01,Stockholm,Europe,13.14
1948,2026-02,Stockholm,Europe,13.34
1949,2026-03,Stockholm,Europe,13.45
1950,2025-10,Stockholm,Europe,13.24
1951,2025-11,Stockholm,Europe,13.14
1952,2025-12,Stockholm,Europe,13.46
1953,2026-01,Stockholm,Europe,13.14
1954,2026-02,Stockholm,Europe,13.34
1955,2026-03,Stockholm,Europe,13.45
1956,2025-10,Stockholm,Europe,13.24
1957,2025-11,Stockholm,Europe,13.14
1958,2025-12,Stockholm,Europe,13.46
1959,2026-01,Stockholm,Europe,13.14
1960,2026-02,Stockholm,Europe,13.34
1961,2026-03,Stockholm,Europe,13.45
1962,2025-10,Stockholm,Europe,13.24
1963,2025-11,Stockholm,Europe,13.14
1964,2025-12,Stockholm,Europe,13.46
1965,2026-01,Stockholm,Europe,13.14
1966,2026-02,Stockholm,Europe,13.34
1967,2026-03,Stockholm,Europe,13.45
1968,2025-10,Stockholm,Europe,13.24
1969,2025-11,Stockholm,Europe,13.14
1970,2025-12,Stockholm,Europe,13.46
1971,2026-01,Stockholm,Europe,13.14
1972,2026-02,Stockholm,Europe,13.34
1973,2026-03,Stockholm,Europe,13.45
1974,2025-10,Stockholm,Europe,13.24
1975,2025-11,Stockholm,Europe,13.14
1976,2025-12,Stockholm,Europe,13.46
1977,2026-01,Stockholm,Europe,13.14
1978,2026-02,Stockholm,Europe,13.34
1979,2026-03,Stockholm,Europe,13.45
1980,2025-10,Stockholm,Europe,13.24
1981,2025-11,Stockholm,Europe,13.14
1982,2025-12,Stockholm,Europe,13.46
1983,2026-01,Stockholm,Europe,13.14
1984,2026-02,Stockholm,Europe,13.34
1985,2026-03,Stockholm,Europe,13.45
1986,2025-10,Stockholm,Europe,13.24
1987,2025-11,Stockholm,Europe,13.14
1988,2025-12,Stockholm,Europe,13.46
1989,2026-01,Stockholm,Europe,13.14
1990,2026-02,Stockholm,Europe,13.34
1991,2026-03,Stockholm,Europe,13.45
1992,2025-10,Stockholm,Europe,13.24
1993,2025-11,Stockholm,Europe,13.14
1994,2025-12,Stockholm,Europe,13.46
1995,2026-01,Stockholm,Europe,13.14
1996,2026-02,Stockholm,Europe,13.34
1997,2026-03,Stockholm,Europe,13.45
1998,2025-10,Stockholm,Europe,13.24
1999,2025-11,Stockholm,Europe,13.14
2000,2025-12,Stockholm,Europe,13.46
2001,2026-01,Stockholm,Europe,13.14
2002,2026-02,Stockholm,Europe,13.34
2003,2026-03,Stockholm,Europe,13.45
2004,2025-10,Stockholm,Europe,13.24
2005,2025-11,Stockholm,Europe,13.14
2006,2025-12,Stockholm,Europe,13.46
2007,2026-01,Stockholm,Europe,13.14
2008,2026-02,Stockholm,Europe,13.34
2009,2026-03,Stockholm,Europe,13.45
2010,2025-10,Stockholm,Europe,13.24
2011,2025-11,Stockholm,Europe,13.14
2012,2025-12,Stockholm,Europe,13.46
2013,2026-01,Stockholm,Europe,13.14
2014,2026-02,Stockholm,Europe,13.34
2015,2026-03,Stockholm,Europe,13.45
2016,2025-10,Oslo,Europe,15.92
2017,2025-11,Oslo,Europe,15.92
2018,2025-12,Oslo,Europe,16.25
2019,2026-01,Oslo,Europe,15.89
2020,2026-02,Oslo,Europe,16.25
2021,2026-03,Oslo,Europe,16.15
2022,2025-10,Oslo,Europe,15.92
2023,2025-11,Oslo,Europe,15.92
2024,2025-12,Oslo,Europe,16.25
2025,2026-01,Oslo,Europe,15.89
2026,2026-02,Oslo,Europe,16.25
2027,2026-03,Oslo,Europe,16.15
2028,2025-10,Oslo,Europe,15.92
2029,2025-11,Oslo,Europe,15.92
2030,2025-12,Oslo,Europe,16.25
2031,2026-01,Oslo,Europe,15.89
2032,2026-02,Oslo,Europe,16.25
2033,2026-03,Oslo,Europe,16.15
2034,2025-10,Oslo,Europe,15.92
2035,2025-11,Oslo,Europe,15.92
2036,2025-12,Oslo,Europe,16.25
2037,2026-01,Oslo,Europe,15.89
2038,2026-02,Oslo,Europe,16.25
2039,2026-03,Oslo,Europe,16.15
2040,2025-10,Oslo,Europe,15.92
2041,2025-11,Oslo,Europe,15.92
2042,2025-12,Oslo,Europe,16.25
2043,2026-01,Oslo,Europe,15.89
2044,2026-02,Oslo,Europe,16.25
2045,2026-03,Oslo,Europe,16.15
2046,2025-10,Oslo,Europe,15.92
2047,2025-11,Oslo,Europe,15.92
2048,2025-12,Oslo,Europe,16.25
2049,2026-01,Oslo,Europe,15.89
2050,2026-02,Oslo,Europe,16.25
2051,2026-03,Oslo,Europe,16.15
2052,2025-10,Oslo,Europe,15.92
2053,2025-11,Oslo,Europe,15.92
2054,2025-12,Oslo,Europe,16.25
2055,2026-01,Oslo,Europe,15.89
2056,2026-02,Oslo,Europe,16.25
2057,2026-03,Oslo,Europe,16.15
2058,2025-10,Oslo,Europe,15.92
2059,2025-11,Oslo,Europe,15.92
2060,2025-12,Oslo,Europe,16.25
2061,2026-01,Oslo,Europe,15.89
2062,2026-02,Oslo,Europe,16.25
2063,2026-03,Oslo,Europe,16.15
2064,2025-10,Oslo,Europe,15.92
2065,2025-11,Oslo,Europe,15.92
2066,2025-12,Oslo,Europe,16.25
2067,2026-01,Oslo,Europe,15.89
2068,2026-02,Oslo,Europe,16.25
2069,2026-03,Oslo,Europe,16.15
2070,2025-10,Oslo,Europe,15.92
2071,2025-11,Oslo,Europe,15.92
2072,2025-12,Oslo,Europe,16.25
2073,2026-01,Oslo,Europe,15.89
2074,2026-02,Oslo,Europe,16.25
2075,2026-03,Oslo,Europe,16.15
2076,2025-10,Oslo,Europe,15.92
2077,2025-11,Oslo,Europe,15.92
2078,2025-12,Oslo,Europe,16.25
2079,2026-01,Oslo,Europe,15.89
2080,2026-02,Oslo,Europe,16.25
2081,2026-03,Oslo,Europe,16.15
2082,2025-10,Oslo,Europe,15.92
2083,2025-11,Oslo,Europe,15.92
2084,2025-12,Oslo,Europe,16.25
2085,2026-01,Oslo,Europe,15.89
2086,2026-02,Oslo,Europe,16.25
2087,2026-03,Oslo,Europe,16.15
2088,2025-10,Oslo,Europe,15.92
2089,2025-11,Oslo,Europe,15.92
2090,2025-12,Oslo,Europe,16.25
2091,2026-01,Oslo,Europe,15.89
2092,2026-02,Oslo,Europe,16.25
2093,2026-03,Oslo,Europe,16.15
2094,2025-10,Oslo,Europe,15.92
2095,2025-11,Oslo,Europe,15.92
2096,2025-12,Oslo,Europe,16.25
2097,2026-01,Oslo,Europe,15.89
2098,2026-02,Oslo,Europe,16.25
2099,2026-03,Oslo,Europe,16.15
2100,2025-10,Copenhagen,Europe,15.01
2101,2025-11,Copenhagen,Europe,15.31
2102,2025-12,Copenhagen,Europe,15.55
2103,2026-01,Copenhagen,Europe,15.15
2104,2026-02,Copenhagen,Europe,15.35
2105,2026-03,Copenhagen,Europe,15.52
2106,2025-10,Copenhagen,Europe,15.01
2107,2025-11,Copenhagen,Europe,15.31
2108,2025-12,Copenhagen,Europe,15.55
2109,2026-01,Copenhagen,Europe,15.15
2110,2026-02,Copenhagen,Europe,15.35
2111,2026-03,Copenhagen,Europe,15.52
2112,2025-10,Copenhagen,Europe,15.01
2113,2025-11,Copenhagen,Europe,15.31
2114,2025-12,Copenhagen,Europe,15.55
2115,2026-01,Copenhagen,Europe,15.15
2116,2026-02,Copenhagen,Europe,15.35
2117,2026-03,Copenhagen,Europe,15.52
2118,2025-10,Copenhagen,Europe,15.01
2119,2025-11,Copenhagen,Europe,15.31
2120,2025-12,Copenhagen,Europe,15.55
2121,2026-01,Copenhagen,Europe,15.15
2122,2026-02,Copenhagen,Europe,15.35
2123,2026-03,Copenhagen,Europe,15.52
2124,2025-10,Copenhagen,Europe,15.01
2125,2025-11,Copenhagen,Europe,15.31
2126,2025-12,Copenhagen,Europe,15.55
2127,2026-01,Copenhagen,Europe,15.15
2128,2026-02,Copenhagen,Europe,15.35
2129,2026-03,Copenhagen,Europe,15.52
2130,2025-10,Copenhagen,Europe,15.01
2131,2025-11,Copenhagen,Europe,15.31
2132,2025-12,Copenhagen,Europe,15.55
2133,2026-01,Copenhagen,Europe,15.15
2134,2026-02,Copenhagen,Europe,15.35
2135,2026-03,Copenhagen,Europe,15.52
2136,2025-10,Copenhagen,Europe,15.01
2137,2025-11,Copenhagen,Europe,15.31
2138,2025-12,Copenhagen,Europe,15.55
2139,2026-01,Copenhagen,Europe,15.15
2140,2026-02,Copenhagen,Europe,15.35
2141,2026-03,Copenhagen,Europe,15.52
2142,2025-10,Copenhagen,Europe,15.01
2143,2025-11,Copenhagen,Europe,15.31
2144,2025-12,Copenhagen,Europe,15.55
2145,2026-01,Copenhagen,Europe,15.15
2146,2026-02,Copenhagen,Europe,15.35
2147,2026-03,Copenhagen,Europe,15.52
2148,2025-10,Copenhagen,Europe,15.01
2149,2025-11,Copenhagen,Europe,15.31
2150,2025-12,Copenhagen,Europe,15.55
2151,2026-01,Copenhagen,Europe,15.15
2152,2026-02,Copenhagen,Europe,15.35
2153,2026-03,Copenhagen,Europe,15.52
2154,2025-10,Copenhagen,Europe,15.01
2155,2025-11,Copenhagen,Europe,15.31
2156,2025-12,Copenhagen,Europe,15.55
2157,2026-01,Copenhagen,Europe,15.15
2158,2026-02,Copenhagen,Europe,15.35
2159,2026-03,Copenhagen,Europe,15.52
2160,2025-10,Copenhagen,Europe,15.01
2161,2025-11,Copenhagen,Europe,15.31
2162,2025-12,Copenhagen,Europe,15.55
2163,2026-01,Copenhagen,Europe,15.15
2164,2026-02,Copenhagen,Europe,15.35
2165,2026-03,Copenhagen,Europe,15.52
2166,2025-10,Copenhagen,Europe,15.01
2167,2025-11,Copenhagen,Europe,15.31
2168,2025-12,Copenhagen,Europe,15.55
2169,2026-01,Copenhagen,Europe,15.15
2170,2026-02,Copenhagen,Europe,15.35
2171,2026-03,Copenhagen,Europe,15.52
2172,2025-10,Copenhagen,Europe,15.01
2173,2025-11,Copenhagen,Europe,15.31
2174,2025-12,Copenhagen,Europe,15.55
2175,2026-01,Copenhagen,Europe,15.15
2176,2026-02,Copenhagen,Europe,15.35
2177,2026-03,Copenhagen,Europe,15.52
2178,2025-10,Copenhagen,Europe,15.01
2179,2025-11,Copenhagen,Europe,15.31
2180,2025-12,Copenhagen,Europe,15.55
2181,2026-01,Copenhagen,Europe,15.15
2182,2026-02,Copenhagen,Europe,15.35
2183,2026-03,Copenhagen,Europe,15.52
2184,2025-10,Helsinki,Europe,10.1
2185,2025-11,Helsinki,Europe,10.44
2186,2025-12,Helsinki,Europe,10.5
2187,2026-01,Helsinki,Europe,10.21
2188,2026-02,Helsinki,Europe,10.44
2189,2026-03,Helsinki,Europe,10.47
2190,2025-10,Helsinki,Europe,10.1
2191,2025-11,Helsinki,Europe,10.44
2192,2025-12,Helsinki,Europe,10.5
2193,2026-01,Helsinki,Europe,10.21
2194,2026-02,Helsinki,Europe,10.44
2195,2026-03,Helsinki,Europe,10.47
2196,2025-10,Helsinki,Europe,10.1
2197,2025-11,Helsinki,Europe,10.44
2198,2025-12,Helsinki,Europe,10.5
2199,2026-01,Helsinki,Europe,10.21
2200,2026-02,Helsinki,Europe,10.44
2201,2026-03,Helsinki,Europe,10.47
2202,2025-10,Helsinki,Europe,10.1
2203,2025-11,Helsinki,Europe,10.44
2204,2025-12,Helsinki,Europe,10.5
2205,2026-01,Helsinki,Europe,10.21
2206,2026-02,Helsinki,Europe,10.44
2207,2026-03,Helsinki,Europe,10.47
2208,2025-10,Helsinki,Europe,10.1
2209,2025-11,Helsinki,Europe,10.44
2210,2025-12,Helsinki,Europe,10.5
2211,2026-01,Helsinki,Europe,10.21
2212,2026-02,Helsinki,Europe,10.44
2213,2026-03,Helsinki,Europe,10.47
2214,2025-10,Helsinki,Europe,10.1
2215,2025-11,Helsinki,Europe,10.44
2216,2025-12,Helsinki,Europe,10.5
2217,2026-01,Helsinki,Europe,10.21
2218,2026-02,Helsinki,Europe,10.44
2219,2026-03,Helsinki,Europe,10.47
2220,2025-10,Helsinki,Europe,10.1
2221,2025-11,Helsinki,Europe,10.44
2222,2025-12,Helsinki,Europe,10.5
2223,2026-01,Helsinki,Europe,10.21
2224,2026-02,Helsinki,Europe,10.44
2225,2026-03,Helsinki,Europe,10.47
2226,2025-10,Helsinki,Europe,10.1
2227,2025-11,Helsinki,Europe,10.44
2228,2025-12,Helsinki,Europe,10.5
2229,2026-01,Helsinki,Europe,10.21
2230,2026-02,Helsinki,Europe,10.44
2231,2026-03,Helsinki,Europe,10.47
2232,2025-10,Helsinki,Europe,10.1
2233,2025-11,Helsinki,Europe,10.44
2234,2025-12,Helsinki,Europe,10.5
2235,2026-01,Helsinki,Europe,10.21
2236,2026-02,Helsinki,Europe,10.44
2237,2026-03,Helsinki,Europe,10.47
2238,2025-10,Helsinki,Europe,10.1
2239,2025-11,Helsinki,Europe,10.44
2240,2025-12,Helsinki,Europe,10.5
2241,2026-01,Helsinki,Europe,10.21
2242,2026-02,Helsinki,Europe,10.44
2243,2026-03,Helsinki,Europe,10.47
2244,2025-10,Helsinki,Europe,10.1
2245,2025-11,Helsinki,Europe,10.44
2246,2025-12,Helsinki,Europe,10.5
2247,2026-01,Helsinki,Europe,10.21
2248,2026-02,Helsinki,Europe,10.44
2249,2026-03,Helsinki,Europe,10.47
2250,2025-10,Helsinki,Europe,10.1
2251,2025-11,Helsinki,Europe,10.44
2252,2025-12,Helsinki,Europe,10.5
2253,2026-01,Helsinki,Europe,10.21
2254,2026-02,Helsinki,Europe,10.44
2255,2026-03,Helsinki,Europe,10.47
2256,2025-10,Helsinki,Europe,10.1
2257,2025-11,Helsinki,Europe,10.44
2258,2025-12,Helsinki,Europe,10.5
2259,2026-01,Helsinki,Europe,10.21
2260,2026-02,Helsinki,Europe,10.44
2261,2026-03,Helsinki,Europe,10.47
2262,2025-10,Helsinki,Europe,10.1
2263,2025-11,Helsinki,Europe,10.44
2264,2025-12,Helsinki,Europe,10.5
2265,2026-01,Helsinki,Europe,10.21
2266,2026-02,Helsinki,Europe,10.44
2267,2026-03,Helsinki,Europe,10.47
2268,2025-10,Dublin,Europe,11.42
2269,2025-11,Dublin,Europe,11.36
2270,2025-12,Dublin,Europe,11.67
2271,2026-01,Dublin,Europe,11.62
2272,2026-02,Dublin,Europe,11.79
2273,2026-03,Dublin,Europe,11.69
2274,2025-10,Dublin,Europe,11.42
2275,2025-11,Dublin,Europe,11.36
2276,2025-12,Dublin,Europe,11.67
2277,2026-01,Dublin,Europe,11.62
2278,2026-02,Dublin,Europe,11.79
2279,2026-03,Dublin,Europe,11.69
2280,2025-10,Dublin,Europe,11.42
2281,2025-11,Dublin,Europe,11.36
2282,2025-12,Dublin,Europe,11.67
2283,2026-01,Dublin,Europe,11.62
2284,2026-02,Dublin,Europe,11.79
2285,2026-03,Dublin,Europe,11.69
2286,2025-10,Dublin,Europe,11.42
2287,2025-11,Dublin,Europe,11.36
2288,2025-12,Dublin,Europe,11.67
2289,2026-01,Dublin,Europe,11.62
2290,2026-02,Dublin,Europe,11.79
2291,2026-03,Dublin,Europe,11.69
2292,2025-10,Dublin,Europe,11.42
2293,2025-11,Dublin,Europe,11.36
2294,2025-12,Dublin,Europe,11.67
2295,2026-01,Dublin,Europe,11.62
2296,2026-02,Dublin,Europe,11.79
2297,2026-03,Dublin,Europe,11.69
2298,2025-10,Dublin,Europe,11.42
2299,2025-11,Dublin,Europe,11.36
2300,2025-12,Dublin,Europe,11.67
2301,2026-01,Dublin,Europe,11.62
2302,2026-02,Dublin,Europe,11.79
2303,2026-03,Dublin,Europe,11.69
2304,2025-10,Dublin,Europe,11.42
2305,2025-11,Dublin,Europe,11.36
2306,2025-12,Dublin,Europe,11.67
2307,2026-01,Dublin,Europe,11.62
2308,2026-02,Dublin,Europe,11.79
2309,2026-03,Dublin,Europe,11.69
2310,2025-10,Dublin,Europe,11.42
2311,2025-11,Dublin,Europe,11.36
2312,2025-12,Dublin,Europe,11.67
2313,2026-01,Dublin,Europe,11.62
2314,2026-02,Dublin,Europe,11.79
2315,2026-03,Dublin,Europe,11.69
2316,2025-10,Dublin,Europe,11.42
2317,2025-11,Dublin,Europe,11.36
2318,2025-12,Dublin,Europe,11.67
2319,2026-01,Dublin,Europe,11.62
2320,2026-02,Dublin,Europe,11.79
2321,2026-03,Dublin,Europe,11.69
2322,2025-10,Dublin,Europe,11.42
2323,2025-11,Dublin,Europe,11.36
2324,2025-12,Dublin,Europe,11.67
2325,2026-01,Dublin,Europe,11.62
2326,2026-02,Dublin,Europe,11.79
2327,2026-03,Dublin,Europe,11.69
2328,2025-10,Dublin,Europe,11.42
2329,2025-11,Dublin,Europe,11.36
2330,2025-12,Dublin,Europe,11.67
2331,2026-01,Dublin,Europe,11.62
2332,2026-02,Dublin,Europe,11.79
2333,2026-03,Dublin,Europe,11.69
2334,2025-10,Dublin,Europe,11.42
2335,2025-11,Dublin,Europe,11.36
2336,2025-12,Dublin,Europe,11.67
2337,2026-01,Dublin,Europe,11.62
2338,2026-02,Dublin,Europe,11.79
2339,2026-03,Dublin,Europe,11.69
2340,2025-10,Dublin,Europe,11.42
2341,2025-11,Dublin,Europe,11.36
2342,2025-12,Dublin,Europe,11.67
2343,2026-01,Dublin,Europe,11.62
2344,2026-02,Dublin,Europe,11.79
2345,2026-03,Dublin,Europe,11.69
2346,2025-10,Dublin,Europe,11.42
2347,2025-11,Dublin,Europe,11.36
2348,2025-12,Dublin,Europe,11.67
2349,2026-01,Dublin,Europe,11.62
2350,2026-02,Dublin,Europe,11.79
2351,2026-03,Dublin,Europe,11.69
2352,2025-10,Lisbon,Europe,8.55
2353,2025-11,Lisbon,Europe,8.78
2354,2025-12,Lisbon,Europe,8.85
2355,2026-01,Lisbon,Europe,8.94
2356,2026-02,Lisbon,Europe,8.97
2357,2026-03,Lisbon,Europe,8.88
2358,2025-10,Lisbon,Europe,8.55
2359,2025-11,Lisbon,Europe,8.78
2360,2025-12,Lisbon,Europe,8.85
2361,2026-01,Lisbon,Europe,8.94
2362,2026-02,Lisbon,Europe,8.97
2363,2026-03,Lisbon,Europe,8.88
2364,2025-10,Lisbon,Europe,8.55
2365,2025-11,Lisbon,Europe,8.78
2366,2025-12,Lisbon,Europe,8.85
2367,2026-01,Lisbon,Europe,8.94
2368,2026-02,Lisbon,Europe,8.97
2369,2026-03,Lisbon,Europe,8.88
2370,2025-10,Lisbon,Europe,8.55
2371,2025-11,Lisbon,Europe,8.78
2372,2025-12,Lisbon,Europe,8.85
2373,2026-01,Lisbon,Europe,8.94
2374,2026-02,Lisbon,Europe,8.97
2375,2026-03,Lisbon,Europe,8.88
2376,2025-10,Lisbon,Europe,8.55
2377,2025-11,Lisbon,Europe,8.78
2378,2025-12,Lisbon,Europe,8.85
2379,2026-01,Lisbon,Europe,8.94
2380,2026-02,Lisbon,Europe,8.97
2381,2026-03,Lisbon,Europe,8.88
2382,2025-10,Lisbon,Europe,8.55
2383,2025-11,Lisbon,Europe,8.78
2384,2025-12,Lisbon,Europe,8.85
2385,2026-01,Lisbon,Europe,8.94
2386,2026-02,Lisbon,Europe,8.97
2387,2026-03,Lisbon,Europe,8.88
2388,2025-10,Lisbon,Europe,8.55
2389,2025-11,Lisbon,Europe,8.78
2390,2025-12,Lisbon,Europe,8.85
2391,2026-01,Lisbon,Europe,8.94
2392,2026-02,Lisbon,Europe,8.97
2393,2026-03,Lisbon,Europe,8.88
2394,2025-10,Lisbon,Europe,8.55
2395,2025-11,Lisbon,Europe,8.78
2396,2025-12,Lisbon,Europe,8.85
2397,2026-01,Lisbon,Europe,8.94
2398,2026-02,Lisbon,Europe,8.97
2399,2026-03,Lisbon,Europe,8.88
2400,2025-10,Lisbon,Europe,8.55
2401,2025-11,Lisbon,Europe,8.78
2402,2025-12,Lisbon,Europe,8.85
2403,2026-01,Lisbon,Europe,8.94
2404,2026-02,Lisbon,Europe,8.97
2405,2026-03,Lisbon,Europe,8.88
2406,2025-10,Lisbon,Europe,8.55
2407,2025-11,Lisbon,Europe,8.78
2408,2025-12,Lisbon,Europe,8.85
2409,2026-01,Lisbon,Europe,8.94
2410,2026-02,Lisbon,Europe,8.97
2411,2026-03,Lisbon,Europe,8.88
2412,2025-10,Lisbon,Europe,8.55
2413,2025-11,Lisbon,Europe,8.78
2414,2025-12,Lisbon,Europe,8.85
2415,2026-01,Lisbon,Europe,8.94
2416,2026-02,Lisbon,Europe,8.97
2417,2026-03,Lisbon,Europe,8.88
2418,2025-10,Lisbon,Europe,8.55
2419,2025-11,Lisbon,Europe,8.78
2420,2025-12,Lisbon,Europe,8.85
2421,2026-01,Lisbon,Europe,8.94
2422,2026-02,Lisbon,Europe,8.97
2423,2026-03,Lisbon,Europe,8.88
2424,2025-10,Lisbon,Europe,8.55
2425,2025-11,Lisbon,Europe,8.78
2426,2025-12,Lisbon,Europe,8.85
2427,2026-01,Lisbon,Europe,8.94
2428,2026-02,Lisbon,Europe,8.97
2429,2026-03,Lisbon,Europe,8.88
2430,2025-10,Lisbon,Europe,8.55
2431,2025-11,Lisbon,Europe,8.78
2432,2025-12,Lisbon,Europe,8.85
2433,2026-01,Lisbon,Europe,8.94
2434,2026-02,Lisbon,Europe,8.97
2435,2026-03,Lisbon,Europe,8.88
2436,2025-10,Athens,Europe,11.21
2437,2025-11,Athens,Europe,11.66
2438,2025-12,Athens,Europe,11.69
2439,2026-01,Athens,Europe,11.51
2440,2026-02,Athens,Europe,11.68
2441,2026-03,Athens,Europe,11.67
2442,2025-10,Athens,Europe,11.21
2443,2025-11,Athens,Europe,11.66
2444,2025-12,Athens,Europe,11.69
2445,2026-01,Athens,Europe,11.51
2446,2026-02,Athens,Europe,11.68
2447,2026-03,Athens,Europe,11.67
2448,2025-10,Athens,Europe,11.21
2449,2025-11,Athens,Europe,11.66
2450,2025-12,Athens,Europe,11.69
2451,2026-01,Athens,Europe,11.51
2452,2026-02,Athens,Europe,11.68
2453,2026-03,Athens,Europe,11.67
2454,2025-10,Athens,Europe,11.21
2455,2025-11,Athens,Europe,11.66
2456,2025-12,Athens,Europe,11.69
2457,2026-01,Athens,Europe,11.51
2458,2026-02,Athens,Europe,11.68
2459,2026-03,Athens,Europe,11.67
2460,2025-10,Athens,Europe,11.21
2461,2025-11,Athens,Europe,11.66
2462,2025-12,Athens,Europe,11.69
2463,2026-01,Athens,Europe,11.51
2464,2026-02,Athens,Europe,11.68
2465,2026-03,Athens,Europe,11.67
2466,2025-10,Athens,Europe,11.21
2467,2025-11,Athens,Europe,11.66
2468,2025-12,Athens,Europe,11.69
2469,2026-01,Athens,Europe,11.51
2470,2026-02,Athens,Europe,11.68
2471,2026-03,Athens,Europe,11.67
2472,2025-10,Athens,Europe,11.21
2473,2025-11,Athens,Europe,11.66
2474,2025-12,Athens,Europe,11.69
2475,2026-01,Athens,Europe,11.51
2476,2026-02,Athens,Europe,11.68
2477,2026-03,Athens,Europe,11.67
2478,2025-10,Athens,Europe,11.21
2479,2025-11,Athens,Europe,11.66
2480,2025-12,Athens,Europe,11.69
2481,2026-01,Athens,Europe,11.51
2482,2026-02,Athens,Europe,11.68
2483,2026-03,Athens,Europe,11.67
2484,2025-10,Athens,Europe,11.21
2485,2025-11,Athens,Europe,11.66
2486,2025-12,Athens,Europe,11.69
2487,2026-01,Athens,Europe,11.51
2488,2026-02,Athens,Europe,11.68
2489,2026-03,Athens,Europe,11.67
2490,2025-10,Athens,Europe,11.21
2491,2025-11,Athens,Europe,11.66
2492,2025-12,Athens,Europe,11.69
2493,2026-01,Athens,Europe,11.51
2494,2026-02,Athens,Europe,11.68
2495,2026-03,Athens,Europe,11.67
2496,2025-10,Athens,Europe,11.21
2497,2025-11,Athens,Europe,11.66
2498,2025-12,Athens,Europe,11.69
2499,2026-01,Athens,Europe,11.51
2500,2026-02,Athens,Europe,11.68
2501,2026-03,Athens,Europe,11.67
2502,2025-10,Athens,Europe,11.21
2503,2025-11,Athens,Europe,11.66
2504,2025-12,Athens,Europe,11.69
2505,2026-01,Athens,Europe,11.51
2506,2026-02,Athens,Europe,11.68
2507,2026-03,Athens,Europe,11.67
2508,2025-10,Athens,Europe,11.21
2509,2025-11,Athens,Europe,11.66
2510,2025-12,Athens,Europe,11.69
2511,2026-01,Athens,Europe,11.51
2512,2026-02,Athens,Europe,11.68
2513,2026-03,Athens,Europe,11.67
2514,2025-10,Athens,Europe,11.21
2515,2025-11,Athens,Europe,11.66
2516,2025-12,Athens,Europe,11.69
2517,2026-01,Athens,Europe,11.51
2518,2026-02,Athens,Europe,11.68
2519,2026-03,Athens,Europe,11.67
2520,2025-10,Warsaw,Europe,7.98
2521,2025-11,Warsaw,Europe,8.12
2522,2025-12,Warsaw,Europe,8.23
2523,2026-01,Warsaw,Europe,8.13
2524,2026-02,Warsaw,Europe,8.42
2525,2026-03,Warsaw,Europe,8.31
2526,2025-10,Warsaw,Europe,7.98
2527,2025-11,Warsaw,Europe,8.12
2528,2025-12,Warsaw,Europe,8.23
2529,2026-01,Warsaw,Europe,8.13
2530,2026-02,Warsaw,Europe,8.42
2531,2026-03,Warsaw,Europe,8.31
2532,2025-10,Warsaw,Europe,7.98
